,32116301.38,4449,99.9995002746582,58554.573984375,350.002807617188,0.0822048782348633,500,1.20958939753473e-005,500,,,,,2.50044744856787e-006,2.65995167613715e-007,,,50,82.2048782348633,0.0120958939753473,,
,32116318.09,4449,99.9990997314453,57547.350859375,350.002807617188,0.0821945524597168,500,1.22488637082279e-005,500,,,,,1.78005762131948e-006,2.97586058263782e-007,,,50,82.1945524597168,0.0122488637082279,,
,32116334.38,4449,100.000400543213,56573.259453125,350.002807617188,0.0821851350402832,500,1.25054406747222e-005,500,,,,,2.5873037899172e-006,2.68422169057221e-007,,,50,82.1851350402832,0.0125054406747222,,
,32116350.77,4449,99.9996528625488,55578.37625,350.002807617188,0.0821735572814941,500,1.26740506663919e-005,500,,,,,2.71843487701166e-006,3.10907603821118e-007,,,50,82.1735572814941,0.0126740506663918,,
,32116367.28,4449,99.9989967346191,54565.976484375,350.002807617188,0.082161792755127,500,1.28536468930542e-005,500,,,,,2.68588586564669e-006,3.5316600356876e-007,,,50,82.161792755127,0.0128536468930542,,
,32116384.03,4449,100.000900268555,53563.701171875,350.002807617188,0.08214857421875,500,1.30357610061765e-005,500,,,,,2.95972277487134e-006,2.45371195393977e-007,,,50,82.14857421875,0.0130357610061765,,
,32116400.61,4449,99.9990463256836,52571.08859375,350.002807617188,0.0821376426696778,500,1.32949320785701e-005,500,,,,,2.54539983966944e-006,2.85440614644234e-007,,,50,82.1376426696777,0.0132949320785701,,
,32116418.13,4449,99.998649597168,51512.76765625,350.002807617188,0.0821259008789063,500,1.33688609674573e-005,500,,,,,2.25306950072843e-006,3.41341678430396e-007,,,50,82.1259008789063,0.0133688609674573,,
,32116434.52,4449,100.000549316406,50516.835859375,350.002807617188,0.0821155136108399,500,1.36802933365107e-005,500,,,,,2.39562869617072e-006,2.75477657689727e-007,,,50,82.1155136108398,0.0136802933365107,,
,32116450.06,4449,100.000247955322,49562.169375,350.002807617188,0.0821049285888672,500,1.38415028713644e-005,500,,,,,2.29486462185269e-006,3.26497912438951e-007,,,50,82.1049285888672,0.0138415028713644,,
,32116466.56,4449,99.999698638916,48589.98296875,350.002807617188,0.0820950697326661,500,1.3955791387707e-005,500,,,,,2.28021071550269e-006,3.24822879476204e-007,,,50,82.095069732666,0.013955791387707,,
,32116484.14,4449,99.9998512268066,47518.919765625,350.002807617188,0.0820841436767578,500,1.41244776546955e-005,500,,,,,1.98873855856667e-006,2.75121173910662e-007,,,50,82.0841436767578,0.0141244776546955,,
,32116500.48,4449,100.000148773193,46512.27296875,350.002807617188,0.0820749877929687,500,1.43969237990677e-005,500,,,,,1.75023687090325e-006,3.22297509099482e-007,,,50,82.0749877929688,0.0143969237990677,,
,32116517.03,4449,100.00025177002,45506.995234375,350.002807617188,0.0820656581115722,500,1.45234194770455e-005,500,,,,,2.11905276636331e-006,2.35650274720838e-007,,,50,82.0656581115723,0.0145234194770455,,
,32116533.95,4449,99.9998512268066,44502.97390625,350.002807617188,0.0820561000061035,500,1.47320074401796e-005,500,,,,,2.08922412244955e-006,2.99617539898968e-007,,,50,82.0561000061035,0.0147320074401796,,
,32116549.33,4449,100.000102996826,43592.01359375,350.002807617188,0.0820477954101562,500,1.49452494084835e-005,500,,,,,2.0586927116947e-006,2.81496247292569e-007,,,50,82.0477954101563,0.0149452494084835,,
,32116566.92,4449,99.999698638916,42531.01546875,350.002807617188,0.0820389590454102,500,1.5057859569788e-005,500,,,,,1.90846016620481e-006,2.95239757219345e-007,,,50,82.0389590454102,0.015057859569788,,
,32116583.00,4449,99.9990997314453,41538.42890625,350.002807617188,0.0820303414916992,500,1.53110796399415e-005,500,,,,,2.02115109314481e-006,3.41795125793576e-007,,,50,82.0303414916992,0.0153110796399415,,
,32116599.52,4449,99.9998016357422,40546.12671875,350.002807617188,0.0820220947265625,500,1.54413136094809e-005,500,,,,,1.95891389226066e-006,3.01710362227264e-007,,,50,82.0220947265625,0.0154413136094809,,
,32116616.05,4449,100.001449584961,39547.410703125,350.002807617188,0.0820133489990235,500,1.56326589733362e-005,500,,,,,2.39464169785019e-006,3.04449536729116e-007,,,50,82.0133489990234,0.0156326589733362,,
,32116632.44,4449,100.000450134277,38568.7515625,350.002807617188,0.0820038822937012,500,1.58713069930673e-005,500,,,,,1.98403056070512e-006,2.77626841336074e-007,,,50,82.0038822937012,0.0158713069930673,,
,32116649.08,4449,100.000400543213,37562.04921875,350.002807617188,0.0819959144592285,500,1.60523528978229e-005,500,,,,,1.85349220699694e-006,2.72683504986129e-007,,,50,81.9959144592285,0.0160523528978229,,
,32116666.41,4449,100.000102996826,36516.721484375,350.002807617188,0.0819876899719238,500,1.62823797762394e-005,500,,,,,1.74112866292797e-006,2.65957449217948e-007,,,50,81.9876899719238,0.0162823797762394,,
,32116682.41,4449,100.001502990723,35533.491484375,350.002807617188,0.0819801936340332,500,1.63826303184033e-005,500,,,,,1.78296617277587e-006,2.26776981398261e-007,,,50,81.9801936340332,0.0163826303184032,,
,32116699.27,4449,100.001251220703,34520.759375,350.002807617188,0.0819725686645508,500,1.66038830205798e-005,500,,,,,1.86153374982565e-006,2.95619525766172e-007,,,50,81.9725686645508,0.0166038830205798,,
,32116715.44,4449,100.000450134277,33568.03875,350.002807617188,0.0819655529785156,500,1.67783673852682e-005,500,,,,,1.64504945350651e-006,2.8590180451364e-007,,,50,81.9655529785156,0.0167783673852682,,
,32116731.86,4449,99.9999504089355,32575.6183984375,350.002807617188,0.0819584895324707,500,1.70552387088537e-005,500,,,,,1.52180559521314e-006,2.58572802177079e-007,,,50,81.9584895324707,0.0170552387088537,,
,32116748.22,4449,100.00025177002,31581.632421875,350.002807617188,0.0819485981750488,500,1.72074456885457e-005,500,,,,,1.44367135791332e-006,2.77350548675729e-007,,,50,81.9485981750488,0.0172074456885457,,
,32116765.02,4449,100.000450134277,30569.0703125,350.002807617188,0.0819415036010742,500,1.73427914455533e-005,500,,,,,1.72134767006235e-006,2.57405497262764e-007,,,50,81.9415036010742,0.0173427914455533,,
,32116781.48,4449,99.9993019104004,29560.1784765625,350.002807617188,0.0819346733093262,500,1.75136899203062e-005,500,,,,,1.61928876875693e-006,3.08375575319745e-007,,,50,81.9346733093262,0.0175136899203062,,
,32116798.33,4449,100.00110244751,28545.0208203125,350.002807617188,0.0819283927917481,500,1.77314331755042e-005,500,,,,,1.53454266775037e-006,3.50315849032794e-007,,,50,81.9283927917481,0.0177314331755042,,
,32116814.91,4449,100.000202178955,27548.4241796875,350.002807617188,0.0819218215942383,500,1.79154547303915e-005,500,,,,,1.39951166791796e-006,2.94622878245656e-007,,,50,81.9218215942383,0.0179154547303915,,
,32116831.11,4449,100.00085067749,26567.634609375,350.002807617188,0.0819162908935547,500,1.81192361935973e-005,500,,,,,1.34859657242314e-006,2.5455211302966e-007,,,50,81.9162908935547,0.0181192361935973,,
,32116848.66,4449,100.000602722168,25528.9937890625,350.002807617188,0.081910530090332,500,1.82847944647074e-005,500,,,,,1.25308128621252e-006,3.17708338361742e-007,,,50,81.910530090332,0.0182847944647074,,
,32116865.09,4449,99.9999504089355,24516.1730859375,350.002807617188,0.0819080409240723,500,1.85116168111563e-005,500,,,,,1.43140644060357e-006,2.81122828547967e-007,,,50,81.9080409240723,0.0185116168111563,,
,32116881.86,4449,99.9999008178711,23516.7816015625,350.002807617188,0.0819033432006836,500,1.8614155985415e-005,500,,,,,1.30658682385993e-006,3.22132808803625e-007,,,50,81.9033432006836,0.018614155985415,,
,32116898.52,4449,100.000396728516,22516.393046875,350.002807617188,0.0818982911682129,500,1.8827779404819e-005,500,,,,,1.4901635578733e-006,3.01355990094025e-007,,,50,81.8982911682129,0.018827779404819,,
,32116914.80,4449,100.000053405762,21528.901953125,350.002807617188,0.0818934516906738,500,1.90315610170364e-005,500,,,,,1.36862660972541e-006,2.52966671777936e-007,,,50,81.8934516906738,0.0190315610170364,,
,32116931.25,4449,100.000198364258,20528.1478125,350.002807617188,0.0818863487243652,500,1.9202841296792e-005,500,,,,,1.10771414628507e-006,2.69078553811029e-007,,,50,81.8863487243652,0.019202841296792,,
,32116947.89,4449,99.9993019104004,19527.7076171875,350.002807617188,0.0818811265563965,500,1.93420016765594e-005,500,,,,,1.22640685551296e-006,3.02540275304839e-007,,,50,81.8811265563965,0.0193420016765594,,
,32116964.30,4449,99.9999465942383,18555.6653125,350.002807617188,0.0818768759155273,500,1.95388402789831e-005,500,,,,,1.11661110297811e-006,3.36517823207461e-007,,,50,81.8768759155274,0.0195388402789831,,
,32116980.56,4449,100.001300811768,17577.36796875,350.002807617188,0.0818733955383301,500,1.96551123633981e-005,500,,,,,9.89241264202117e-007,2.36987334033436e-007,,,50,81.8733955383301,0.0196551123633981,,
,32116997.42,4449,100.0006980896,16560.8365234375,350.002807617188,0.0818701829528808,500,1.9831428155303e-005,500,,,,,1.26902534834913e-006,2.79160828581508e-007,,,50,81.8701829528809,0.019831428155303,,
,32117013.66,4449,100.000148773193,15576.8605078125,350.002807617188,0.0818657989501953,500,2.00141525641084e-005,500,,,,,9.5303154178503e-007,2.75005303904944e-007,,,50,81.8657989501953,0.0200141525641084,,
,32117031.06,4449,99.9991493225098,14506.0999414063,350.002807617188,0.0818620109558106,500,2.01996998116374e-005,500,,,,,1.15721205342853e-006,3.03390950343517e-007,,,50,81.8620109558105,0.0201996998116374,,
,32117047.50,4449,99.9991989135742,13525.5134570312,350.002807617188,0.0818652101135254,500,2.04246911779046e-005,500,,,,,2.55272901423163e-006,2.75809083929484e-007,,,50,81.8652101135254,0.0204246911779046,,
,32117063.47,4449,99.9993476867676,12555.9337304688,350.002807617188,0.0818631217956543,500,2.05817805603147e-005,500,,,,,1.25572747704213e-006,2.78102965324366e-007,,,50,81.8631217956543,0.0205817805603147,,
,32117080.02,4449,99.9996490478516,11569.166328125,350.002807617188,0.0818599806213379,500,2.06927882879973e-005,500,,,,,1.19043063545279e-006,2.77231393045912e-007,,,50,81.8599806213379,0.0206927882879972,,
,32117096.50,4449,100,10576.1219140625,350.002807617188,0.0818569946289062,500,2.08755126222968e-005,500,,,,,9.32973277985381e-007,2.48784237905343e-007,,,50,81.8569946289063,0.0208755126222968,,
,32117114.19,4449,100,9511.31697265625,350.002807617188,0.0818433074951172,500,2.11046240851283e-005,500,,,,,7.58961045833054e-007,3.25039083173949e-007,,,50,81.8433074951172,0.0211046240851283,,
,32117130.39,4449,99.999698638916,8527.14151367188,350.002807617188,0.0818407440185547,500,2.12976482510567e-005,500,,,,,9.16512269656764e-007,3.15546787339507e-007,,,50,81.8407440185547,0.0212976482510567,,
,32117147.30,4449,99.9991989135742,7498.54365234375,350.002807617188,0.0818386611938477,500,2.14877729490399e-005,500,,,,,8.84943180863443e-007,2.3634344988044e-007,,,50,81.8386611938477,0.0214877729490399,,
,32117163.52,4449,99.9998016357422,6524.1751953125,350.002807617188,0.0818363990783692,500,2.16159469261766e-005,500,,,,,8.9401388754887e-007,2.97571528080162e-007,,,50,81.8363990783691,0.0216159469261765,,
,32117180.31,4449,100.000549316406,5511.25473632812,350.002807617188,0.0818344729614258,500,2.18298755586147e-005,500,,,,,6.9936682625718e-007,3.02783985081607e-007,,,50,81.8344729614258,0.0218298755586147,,
,32117195.83,4449,99.9998474121094,4568.65122070312,350.002807617188,0.0818331106567383,500,2.19910850003362e-005,500,,,,,7.1132135630863e-007,3.43149459594531e-007,,,50,81.8331106567383,0.0219910850003362,,
,32117212.47,4449,100.000099182129,3552.56677246094,350.002807617188,0.0818315582275391,500,2.2117428034544e-005,500,,,,,7.59151874075597e-007,2.69539130273771e-007,,,50,81.8315582275391,0.022117428034544,,
,32117228.84,4449,100.000152587891,2535.16774414063,350.002807617188,0.0818305320739746,500,2.23241088539362e-005,500,,,,,9.32259479526475e-007,2.6608002768895e-007,,,50,81.8305320739746,0.0223241088539362,,
,32117245.58,4449,100.000152587891,1511.60983154297,350.002807617188,0.0818294677734375,500,2.25572633743286e-005,500,,,,,7.29236875407843e-007,2.46052049124008e-007,,,50,81.8294677734375,0.0225572633743286,,
,32117261.80,4449,100.000999450684,497.773899078369,350.002807617188,0.0818289642333984,500,2.267124671489e-005,500,,,,,6.0729302077159e-007,3.01849449609822e-007,,,50,81.8289642333984,0.02267124671489,,
,32117277.31,4449,99.9996528625488,-462.493679199219,350.002807617188,0.081828498840332,500,2.28107124194503e-005,500,,,,,8.72859942440279e-007,2.46326713249561e-007,,,50,81.828498840332,0.0228107124194503,,
,32117293.67,4449,99.9996528625488,-1453.5442578125,350.002807617188,0.0818304748535156,500,2.29411755502224e-005,500,,,,,7.81780816151881e-007,2.97289402803378e-007,,,50,81.8304748535156,0.0229411755502224,,
,32117311.02,4449,99.9991989135742,-2450.58014648437,350.002807617188,0.0818312721252441,500,2.31203902885318e-005,500,,,,,8.10199790248253e-007,3.11675162515353e-007,,,50,81.8312721252441,0.0231203902885318,,
,32117328.17,4449,100.000350952148,-3418.43916503906,350.002807617188,0.0818323579406738,500,2.32997576892376e-005,500,,,,,6.55540620956945e-007,3.0513688545593e-007,,,50,81.8323579406738,0.0232997576892376,,
,32117346.05,4449,99.9991493225098,-4435.14407226563,350.002807617188,0.0818337147521973,500,2.34840077906847e-005,500,,,,,8.17450849462597e-007,2.81655910653701e-007,,,50,81.8337147521973,0.0234840077906847,,
,32117363.36,4449,100.000801086426,-5441.37377929688,350.002807617188,0.0818353691101074,500,2.3625609613955e-005,500,,,,,8.80897255484939e-007,3.06180133100059e-007,,,50,81.8353691101074,0.023625609613955,,
,32117380.28,4449,99.9988479614258,-6423.47783203125,350.002807617188,0.0818369522094727,500,2.37768245115876e-005,500,,,,,7.61029602178661e-007,2.416820434596e-007,,,50,81.8369522094727,0.0237768245115876,,
,32117397.89,4449,100.001750946045,-7470.30837890625,350.002807617188,0.0818388977050781,500,2.39506224542856e-005,500,,,,,1.02642987207231e-006,2.16407047973005e-007,,,50,81.8388977050781,0.0239506224542856,,
,32117414.64,4449,99.9999008178711,-8452.6266796875,350.002807617188,0.0818469467163086,500,2.41095431521535e-005,500,,,,,9.74053446670991e-007,2.92755080215788e-007,,,50,81.8469467163086,0.0241095431521535,,
,32117432.22,4449,100.000148773193,-9467.13828125,350.002807617188,0.0818491516113281,500,2.42959297448397e-005,500,,,,,1.0125558153494e-006,2.54030758792451e-007,,,50,81.8491516113281,0.0242959297448397,,
,32117448.84,4449,100.00025177002,-10457.5463671875,350.002807617188,0.0818517532348633,500,2.45051278918982e-005,500,,,,,9.71064016365637e-007,3.12749875337318e-007,,,50,81.8517532348633,0.0245051278918982,,
,32117466.00,4449,100.000297546387,-11456.325078125,350.002807617188,0.0818552299499512,500,2.46659557521343e-005,500,,,,,1.16344967086916e-006,3.10371240993902e-007,,,50,81.8552299499512,0.0246659557521343,,
,32117483.06,4449,99.999698638916,-12457.2083789063,350.002807617188,0.0818586528015137,500,2.4782533198595e-005,500,,,,,1.15103708939369e-006,2.83539300400402e-007,,,50,81.8586528015137,0.024782533198595,,
,32117499.44,4449,100.000297546387,-13450.0090625,350.002807617188,0.081862060546875,500,2.50201131403446e-005,500,,,,,8.83168832075954e-007,3.20200913520346e-007,,,50,81.862060546875,0.0250201131403446,,
,32117516.47,4449,100.000301361084,-14433.3943945312,350.002807617188,0.081865478515625,500,2.51841454207897e-005,500,,,,,9.72141520106855e-007,3.05089556241847e-007,,,50,81.865478515625,0.0251841454207897,,
,32117534.34,4449,99.9999008178711,-15468.5902929688,350.002807617188,0.0818661346435547,500,2.52321343868971e-005,500,,,,,9.82707732514669e-007,2.62582549323243e-007,,,50,81.8661346435547,0.0252321343868971,,
,32117550.78,4449,99.9997978210449,-16437.9780664062,350.002807617188,0.0818700205993652,500,2.54308041930199e-005,500,,,,,1.09442370348742e-006,2.90169540416903e-007,,,50,81.8700205993652,0.0254308041930199,,
,32117567.48,4449,100.000751495361,-17414.7171484375,350.002807617188,0.0818743705749512,500,2.5622530952096e-005,500,,,,,1.14670205326442e-006,3.02891591899817e-007,,,50,81.8743705749512,0.025622530952096,,
,32117585.09,4449,100.000900268555,-18455.1158203125,350.002807617188,0.0818788452148438,500,2.57502473518252e-005,500,,,,,1.10757710940221e-006,3.1440835805849e-007,,,50,81.8788452148438,0.0257502473518252,,
,32117601.47,4449,100.001300811768,-19428.5428125,350.002807617188,0.0818832179260254,500,2.58666722103953e-005,500,,,,,1.3976759735896e-006,2.88169011287973e-007,,,50,81.8832179260254,0.0258666722103953,,
,32117619.05,4449,100.00154876709,-20467.5751953125,350.002807617188,0.0818880844116211,500,2.60683939233422e-005,500,,,,,1.342774028134e-006,2.99533454903068e-007,,,50,81.8880844116211,0.0260683939233422,,
,32117635.94,4449,99.9991989135742,-21450.735390625,350.002807617188,0.0818926223754883,500,2.62216688320041e-005,500,,,,,1.1653502836463e-006,2.52861968486617e-007,,,50,81.8926223754883,0.0262216688320041,,
,32117652.56,4449,99.9991493225098,-22437.0005078125,350.002807617188,0.0818911685180664,500,2.63647200912237e-005,500,,,,,1.57215719443712e-006,2.8416493000459e-007,,,50,81.8911685180664,0.0263647200912237,,
,32117670.08,4449,100.000198364258,-23475.53453125,350.002807617188,0.0818967247009277,500,2.6539738625288e-005,500,,,,,1.29599183302674e-006,2.65336905176116e-007,,,50,81.8967247009277,0.026539738625288,,
,32117686.55,4449,100.000301361084,-24436.7252734375,350.002807617188,0.0819018359375,500,2.67171224579215e-005,500,,,,,1.45255453375476e-006,2.59692726428604e-007,,,50,81.9018359375,0.0267171224579215,,
,32117703.47,4449,99.9990005493164,-25418.6741796875,350.002807617188,0.08190865234375,500,2.68684900179505e-005,500,,,,,3.17367445706912e-006,2.94348056401498e-007,,,50,81.90865234375,0.0268684900179505,,
,32117721.05,4449,100.001201629639,-26463.2746875,350.002807617188,0.081919208984375,500,2.70259610190988e-005,500,,,,,1.45731420968976e-006,2.74403809581632e-007,,,50,81.919208984375,0.0270259610190988,,
,32117737.34,4449,100,-27426.0271484375,350.002807617188,0.0819246597290039,500,2.72321840375662e-005,500,,,,,1.5727300322529e-006,2.61297675743486e-007,,,50,81.9246597290039,0.0272321840375662,,
,32117754.94,4449,100.00025177002,-28449.5667578125,350.002807617188,0.0819311225891113,500,2.73273989930749e-005,500,,,,,1.62482322256875e-006,2.49234137260015e-007,,,50,81.9311225891113,0.0273273989930749,,
,32117771.25,4449,100.000450134277,-29433.30265625,350.002807617188,0.0819378103637695,500,2.74535131081939e-005,500,,,,,1.57792046458566e-006,3.29239202082199e-007,,,50,81.9378103637695,0.0274535131081939,,
,32117789.39,4449,99.9995498657227,-30475.7762890625,350.002807617188,0.0819448733520508,500,2.75272130593658e-005,500,,,,,1.48812991442187e-006,2.91613852118179e-007,,,50,81.9448733520508,0.0275272130593658,,
,32117806.06,4449,100.000099182129,-31459.9405859375,350.002807617188,0.0819513816833496,500,2.77746349200606e-005,500,,,,,1.57010462776743e-006,2.85344597750519e-007,,,50,81.9513816833496,0.0277746349200606,,
,32117823.45,4449,99.9989013671875,-32477.0111328125,350.002807617188,0.0819585301208496,500,2.79462202638388e-005,500,,,,,1.71566226531737e-006,3.42686206964398e-007,,,50,81.9585301208496,0.0279462202638388,,
,32117839.88,4449,100.001049041748,-33455.58515625,350.002807617188,0.0819661743164062,500,2.80151140317321e-005,500,,,,,1.81942773916837e-006,2.79198321970798e-007,,,50,81.9661743164063,0.0280151140317321,,
,32117856.47,4449,100.001251220703,-34438.00328125,350.002807617188,0.0819734916687011,500,2.82079091668129e-005,500,,,,,1.82438794721723e-006,2.65790380707801e-007,,,50,81.9734916687012,0.0282079091668129,,
,32117874.36,4449,99.999397277832,-35466.94078125,350.002807617188,0.0819810258483887,500,2.83707205206156e-005,500,,,,,1.65121601458192e-006,2.50827627350272e-007,,,50,81.9810258483887,0.0283707205206156,,
,32117890.55,4449,99.998649597168,-36418.136484375,350.002807617188,0.0819868171691895,500,2.84757010638714e-005,500,,,,,1.51355964928671e-006,2.5647285335173e-007,,,50,81.9868171691895,0.0284757010638714,,
,32117908.03,4449,100.000099182129,-37441.46890625,350.002807617188,0.0819946708679199,500,2.86858912557363e-005,500,,,,,1.83973339752757e-006,2.60108917032123e-007,,,50,81.9946708679199,0.0286858912557364,,
,32117924.17,4449,99.9997520446777,-38401.175703125,350.002807617188,0.0820021405029297,500,2.87857605144381e-005,500,,,,,1.94922944788267e-006,2.65765487962873e-007,,,50,82.0021405029297,0.0287857605144382,,
,32117942.02,4449,100.001247406006,-39453.77,350.002807617188,0.0820105628967285,500,2.89953405410051e-005,500,,,,,1.93170266818588e-006,2.39880917155829e-007,,,50,82.0105628967285,0.0289953405410051,,
,32117958.48,4449,100.000549316406,-40409.7171875,350.002807617188,0.0820186497497559,500,2.90993293747306e-005,500,,,,,1.90634383124694e-006,2.30424487908131e-007,,,50,82.0186497497559,0.0290993293747306,,
,32117976.45,4449,99.9995002746582,-41451.81421875,350.002807617188,0.0820276145935059,500,2.92123970761895e-005,500,,,,,1.84420354189439e-006,3.10164621603019e-007,,,50,82.0276145935059,0.0292123970761895,,
,32117993.69,4449,100.000198364258,-42472.340703125,350.002807617188,0.0820360995483398,500,2.94714916497469e-005,500,,,,,2.00197812040976e-006,3.21357096739883e-007,,,50,82.0360995483398,0.0294714916497469,,
,32118010.09,4449,99.9992980957031,-43449.356796875,350.002807617188,0.0820471644592285,500,2.95210064947605e-005,500,,,,,3.78246250219876e-006,2.70907198190932e-007,,,50,82.0471644592285,0.0295210064947605,,
,32118026.53,4449,100.000953674316,-44395.641875,350.002807617188,0.0820568824768066,500,2.96478836610913e-005,500,,,,,2.06206112205189e-006,2.87470970557043e-007,,,50,82.0568824768066,0.0296478836610913,,
,32118044.11,4449,100.001499176025,-45423.198203125,350.002807617188,0.0820661068725586,500,2.97733874246478e-005,500,,,,,1.88383790317773e-006,3.05500802872208e-007,,,50,82.0661068725586,0.0297733874246478,,
,32118061.84,4449,99.9991493225098,-46480.28984375,350.002807617188,0.0820760269165039,500,2.99335289373994e-005,500,,,,,1.975130112292e-006,3.66048400450701e-007,,,50,82.0760269165039,0.0299335289373994,,
,32118078.20,4449,100.000198364258,-47427.719296875,350.002807617188,0.0820821418762207,500,3.00188256055117e-005,500,,,,,2.11331827003875e-006,3.17930042031966e-007,,,50,82.0821418762207,0.0300188256055117,,
,32118095.72,4449,100.000350952148,-48483.658828125,350.002807617188,0.0820917137145996,500,3.01683620736003e-005,500,,,,,2.13914253385002e-006,3.0003959413492e-007,,,50,82.0917137145996,0.0301683620736003,,
,32118112.48,4449,100.000301361084,-49437.191484375,350.002807617188,0.0821012530517578,500,3.035833414644e-005,500,,,,,2.10187228770066e-006,2.52044735481262e-007,,,50,82.1012530517578,0.03035833414644,,
,32118129.80,4449,100.001197814941,-50456.87984375,350.002807617188,0.0821117024230957,500,3.04644592478871e-005,500,,,,,2.72068719218891e-006,3.05422563098404e-007,,,50,82.1117024230957,0.0304644592478871,,
,32118146.23,4449,99.9995994567871,-51432.134765625,350.002807617188,0.0821216857910156,500,3.06068239361048e-005,500,,,,,2.23179616422679e-006,3.00740909876319e-007,,,50,82.1216857910156,0.0306068239361048,,
